id,word,tag,sentiment,aspect,class1,class2,class3
399,dari,O,NEU,,NEU,O-NEU,O-NEU
399,depan,O,NEU,,NEU,O-NEU,O-NEU
399,samping,O,NEU,,NEU,O-NEU,O-NEU
399,dan,O,NEU,,NEU,O-NEU,O-NEU
399,belakang,O,NEU,,NEU,O-NEU,O-NEU
400,lama,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
400,pernah,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
400,masalah,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
400,dan,C,NEU,,NEU,C-NEU,C-NEU
400,memang,O,NEU,,NEU,O-NEU,O-NEU
400,mesin,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
400,tangguh,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
400,dan,C,NEU,,NEU,C-NEU,C-NEU
400,bandel,U,POS,MACHINE,POS-MACHINE,U-POS-MACHINE,U-POS
400,baik,O,NEU,,NEU,O-NEU,O-NEU
400,jalan,O,NEU,,NEU,O-NEU,O-NEU
400,tanjak,O,NEU,,NEU,O-NEU,O-NEU
400,gunung,O,NEU,,NEU,O-NEU,O-NEU
400,pokok,O,NEU,,NEU,O-NEU,O-NEU
400,avanza,O,NEU,,NEU,O-NEU,O-NEU
400,baik,O,NEU,,NEU,O-NEU,O-NEU
401,desain,B,POS,PART,POS-PART,B-POS-PART,B-POS
401,interior,I,POS,PART,POS-PART,I-POS-PART,I-POS
401,jauh,I,POS,PART,POS-PART,I-POS-PART,I-POS
401,lbh,I,POS,PART,POS-PART,I-POS-PART,I-POS
401,simpel,I,POS,PART,POS-PART,I-POS-PART,I-POS
401,elegan,L,POS,PART,POS-PART,L-POS-PART,L-POS
401,dan,C,NEU,,NEU,C-NEU,C-NEU
401,kelas,U,POS,PART,POS-PART,U-POS-PART,U-POS
401,cx3,O,NEU,,NEU,O-NEU,O-NEU
401,dari,C,NEU,,NEU,C-NEU,C-NEU
401,chr,O,NEU,,NEU,O-NEU,O-NEU
401,yg,O,NEU,,NEU,O-NEU,O-NEU
401,kes,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
401,ribet,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
402,payah,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
402,bengkel,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
402,honda,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
402,resmi,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
402,ga,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
402,becus,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
402,sini,O,NEU,,NEU,O-NEU,O-NEU
402,malah,O,NEU,,NEU,O-NEU,O-NEU
402,lebih,O,NEU,,NEU,O-NEU,O-NEU
402,tau,O,NEU,,NEU,O-NEU,O-NEU
403,jazz,O,NEU,,NEU,O-NEU,O-NEU
403,tari,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
403,lebih,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
403,oke,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
403,daripada,C,NEU,,NEU,C-NEU,C-NEU
403,brio,U,NEG,MACHINE,NEG-MACHINE,U-NEG-MACHINE,U-NEG
404,sih,O,NEU,,NEU,O-NEU,O-NEU
404,dari,O,NEU,,NEU,O-NEU,O-NEU
404,segi,O,NEU,,NEU,O-NEU,O-NEU
404,pandang,O,NEU,,NEU,O-NEU,O-NEU
404,mata,O,NEU,,NEU,O-NEU,O-NEU
404,brio,O,NEU,,NEU,O-NEU,O-NEU
404,mewah,U,POS,OTHERS,POS-OTHERS,U-POS-OTHERS,U-POS
404,walaupun,C,NEU,,NEU,C-NEU,C-NEU
404,minim,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
404,fitur,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
404,dan,C,NEU,,NEU,C-NEU,C-NEU
404,dari,O,NEU,,NEU,O-NEU,O-NEU
404,gengsi,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
404,beda,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
405,kakikaki,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
405,hrv,I,NEG,PART,NEG-PART,I-NEG-PART,I-NEG
405,kayak,I,NEG,PART,NEG-PART,I-NEG-PART,I-NEG
405,enggak,I,NEG,PART,NEG-PART,I-NEG-PART,I-NEG
405,kokoh,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
406,ignis,O,NEU,,NEU,O-NEU,O-NEU
406,city,O,NEU,,NEU,O-NEU,O-NEU
406,car,O,NEU,,NEU,O-NEU,O-NEU
406,paling,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
406,jangkau,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
406,dengan,O,NEU,,NEU,O-NEU,O-NEU
406,poinpoin,O,NEU,,NEU,O-NEU,O-NEU
406,atas,O,NEU,,NEU,O-NEU,O-NEU
407,seluruh,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
407,avanza,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
407,bagus,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
407,kecuali,C,NEU,,NEU,C-NEU,C-NEU
407,pakai,O,NEU,,NEU,O-NEU,O-NEU
407,bensin,B,NEG,FUEL,NEG-FUEL,B-NEG-FUEL,B-NEG
407,boros,L,NEG,FUEL,NEG-FUEL,L-NEG-FUEL,L-NEG
407,sekali,O,NEU,,NEU,O-NEU,O-NEU
408,lemah,O,NEU,,NEU,O-NEU,O-NEU
408,cuma,O,NEU,,NEU,O-NEU,O-NEU
408,satu,O,NEU,,NEU,O-NEU,O-NEU
408,shock,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
408,keras,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
408,keras,O,NEU,,NEU,O-NEU,O-NEU
408,keras,O,NEU,,NEU,O-NEU,O-NEU
408,keras,O,NEU,,NEU,O-NEU,O-NEU
408,keras,O,NEU,,NEU,O-NEU,O-NEU
409,mau,O,NEU,,NEU,O-NEU,O-NEU
409,saing,O,NEU,,NEU,O-NEU,O-NEU
409,baru,O,NEU,,NEU,O-NEU,O-NEU
409,buanyak,O,NEU,,NEU,O-NEU,O-NEU
409,keluar,O,NEU,,NEU,O-NEU,O-NEU
409,dan,O,NEU,,NEU,O-NEU,O-NEU
409,model,O,NEU,,NEU,O-NEU,O-NEU
409,sama,O,NEU,,NEU,O-NEU,O-NEU
409,fitur,O,NEU,,NEU,O-NEU,O-NEU
409,yg,O,NEU,,NEU,O-NEU,O-NEU
409,lebih,O,NEU,,NEU,O-NEU,O-NEU
409,seger,O,NEU,,NEU,O-NEU,O-NEU
409,tetep,O,NEU,,NEU,O-NEU,O-NEU
409,avanza,O,NEU,,NEU,O-NEU,O-NEU
409,hati,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
410,bensin,U,POS,FUEL,POS-FUEL,U-POS-FUEL,U-POS
410,115,O,NEU,,NEU,O-NEU,O-NEU
410,luar,O,NEU,,NEU,O-NEU,O-NEU
410,kota,O,NEU,,NEU,O-NEU,O-NEU
410,irit,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
410,banget,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
410,kan,O,NEU,,NEU,O-NEU,O-NEU
410,gesit,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
410,tikung,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
410,cuma,O,NEU,,NEU,O-NEU,O-NEU
410,standar,O,NEU,,NEU,O-NEU,O-NEU
411,suka,O,NEU,,NEU,O-NEU,O-NEU
411,sekali,O,NEU,,NEU,O-NEU,O-NEU
411,xenia,O,NEU,,NEU,O-NEU,O-NEU
411,awat,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
411,murah,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
411,pakai,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
411,mudah,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
411,sparepart,B,POS,PART,POS-PART,B-POS-PART,B-POS
411,oke,L,POS,PART,POS-PART,L-POS-PART,L-POS
412,gede,B,POS,PART,POS-PART,B-POS-PART,B-POS
412,banget,I,POS,PART,POS-PART,I-POS-PART,I-POS
412,nih,I,POS,PART,POS-PART,I-POS-PART,I-POS
412,kapasitas,L,POS,PART,POS-PART,L-POS-PART,L-POS
412,avanza,O,NEU,,NEU,O-NEU,O-NEU
412,volume,B,POS,PART,POS-PART,B-POS-PART,B-POS
412,ruang,I,POS,PART,POS-PART,I-POS-PART,I-POS
412,lengang,L,POS,PART,POS-PART,L-POS-PART,L-POS
413,punya,O,NEU,,NEU,O-NEU,O-NEU
413,avanza,O,NEU,,NEU,O-NEU,O-NEU
413,g,O,NEU,,NEU,O-NEU,O-NEU
413,2008,O,NEU,,NEU,O-NEU,O-NEU
413,baru,O,NEU,,NEU,O-NEU,O-NEU
413,juni,O,NEU,,NEU,O-NEU,O-NEU
413,kemarin,O,NEU,,NEU,O-NEU,O-NEU
413,beli,O,NEU,,NEU,O-NEU,O-NEU
413,dari,O,NEU,,NEU,O-NEU,O-NEU
413,tunas,O,NEU,,NEU,O-NEU,O-NEU
413,toyota,O,NEU,,NEU,O-NEU,O-NEU
413,terus,O,NEU,,NEU,O-NEU,O-NEU
413,kopling,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
413,berat,I,NEG,PART,NEG-PART,I-NEG-PART,I-NEG
414,baru,O,NEU,,NEU,O-NEU,O-NEU
414,ambil,O,NEU,,NEU,O-NEU,O-NEU
414,hrv,O,NEU,,NEU,O-NEU,O-NEU
414,prestige,O,NEU,,NEU,O-NEU,O-NEU
414,akhir,O,NEU,,NEU,O-NEU,O-NEU
414,tahun,O,NEU,,NEU,O-NEU,O-NEU
414,2017,O,NEU,,NEU,O-NEU,O-NEU
414,seluruh,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
414,enak,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
414,kendara,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
415,wah,O,NEU,,NEU,O-NEU,O-NEU
415,wuling,O,NEU,,NEU,O-NEU,O-NEU
415,formo,O,NEU,,NEU,O-NEU,O-NEU
415,dari,O,NEU,,NEU,O-NEU,O-NEU
415,mesin,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
415,1200,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
415,cc,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
415,tarik,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
415,dengan,C,NEU,,NEU,C-NEU,C-NEU
415,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
415,kompetitif,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
416,gue,O,NEU,,NEU,O-NEU,O-NEU
416,senang,O,NEU,,NEU,O-NEU,O-NEU
416,banget,O,NEU,,NEU,O-NEU,O-NEU
416,soal,O,NEU,,NEU,O-NEU,O-NEU
416,avanza,O,NEU,,NEU,O-NEU,O-NEU
416,ruang,B,POS,PART,POS-PART,B-POS-PART,B-POS
416,bagasi,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,mampu,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,tampung,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,hingga,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,5,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,tas,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,ukur,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,besar,L,POS,PART,POS-PART,L-POS-PART,L-POS
416,dengan,O,NEU,,NEU,O-NEU,O-NEU
416,susun,O,NEU,,NEU,O-NEU,O-NEU
416,rapi,O,NEU,,NEU,O-NEU,O-NEU
416,arah,O,NEU,,NEU,O-NEU,O-NEU
416,atas,O,NEU,,NEU,O-NEU,O-NEU
416,bawa,B,POS,PART,POS-PART,B-POS-PART,B-POS
416,barang,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,banyak,I,POS,PART,POS-PART,I-POS-PART,I-POS
416,muat,L,POS,PART,POS-PART,L-POS-PART,L-POS
417,fitur,B,POS,PART,POS-PART,B-POS-PART,B-POS
417,aman,I,POS,PART,POS-PART,I-POS-PART,I-POS
417,cukup,I,POS,PART,POS-PART,I-POS-PART,I-POS
417,naik,I,POS,PART,POS-PART,I-POS-PART,I-POS
417,kasta,L,POS,PART,POS-PART,L-POS-PART,L-POS
417,avanza,O,NEU,,NEU,O-NEU,O-NEU
417,tara,O,NEU,,NEU,O-NEU,O-NEU
417,dengan,O,NEU,,NEU,O-NEU,O-NEU
417,low,O,NEU,,NEU,O-NEU,O-NEU
417,mpv,O,NEU,,NEU,O-NEU,O-NEU
417,lain,O,NEU,,NEU,O-NEU,O-NEU
417,lebih,O,NEU,,NEU,O-NEU,O-NEU
417,dulu,O,NEU,,NEU,O-NEU,O-NEU
417,guna,O,NEU,,NEU,O-NEU,O-NEU
417,air,B,POS,PART,POS-PART,B-POS-PART,B-POS
417,bag,I,POS,PART,POS-PART,I-POS-PART,I-POS
417,keren,L,POS,PART,POS-PART,L-POS-PART,L-POS
418,masa,O,NEU,,NEU,O-NEU,O-NEU
418,konsumsi,B,NEG,FUEL,NEG-FUEL,B-NEG-FUEL,B-NEG
418,bensin,L,NEG,FUEL,NEG-FUEL,L-NEG-FUEL,L-NEG
418,toyota,O,NEU,,NEU,O-NEU,O-NEU
418,avanza,O,NEU,,NEU,O-NEU,O-NEU
418,veloz,O,NEU,,NEU,O-NEU,O-NEU
418,125,O,NEU,,NEU,O-NEU,O-NEU
418,liter,O,NEU,,NEU,O-NEU,O-NEU
418,per,O,NEU,,NEU,O-NEU,O-NEU
418,kilometer,O,NEU,,NEU,O-NEU,O-NEU
418,boros,B,NEG,FUEL,NEG-FUEL,B-NEG-FUEL,B-NEG
418,banget,L,NEG,FUEL,NEG-FUEL,L-NEG-FUEL,L-NEG
418,anjing,O,NEU,,NEU,O-NEU,O-NEU
419,kalo,O,NEU,,NEU,O-NEU,O-NEU
419,gak,O,NEU,,NEU,O-NEU,O-NEU
419,mau,O,NEU,,NEU,O-NEU,O-NEU
419,boros,U,NEG,FUEL,NEG-FUEL,U-NEG-FUEL,U-NEG
419,jangan,O,NEU,,NEU,O-NEU,O-NEU
419,beli,O,NEU,,NEU,O-NEU,O-NEU
419,scoopy,O,NEU,,NEU,O-NEU,O-NEU
420,kalau,O,NEU,,NEU,O-NEU,O-NEU
420,down,O,NEU,,NEU,O-NEU,O-NEU
420,shifting,O,NEU,,NEU,O-NEU,O-NEU
420,terus,O,NEU,,NEU,O-NEU,O-NEU
420,gaspol,O,NEU,,NEU,O-NEU,O-NEU
420,rasa,O,NEU,,NEU,O-NEU,O-NEU
420,cuma,O,NEU,,NEU,O-NEU,O-NEU
420,naik,O,NEU,,NEU,O-NEU,O-NEU
420,rpm,O,NEU,,NEU,O-NEU,O-NEU
420,tapi,O,NEU,,NEU,O-NEU,O-NEU
420,power,B,NEG,MACHINE,NEG-MACHINE,B-NEG-MACHINE,B-NEG
420,kosong,L,NEG,MACHINE,NEG-MACHINE,L-NEG-MACHINE,L-NEG
420,dan,C,NEU,,NEU,C-NEU,C-NEU
420,memang,O,NEU,,NEU,O-NEU,O-NEU
420,mesin,B,NEG,MACHINE,NEG-MACHINE,B-NEG-MACHINE,B-NEG
420,sering,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
420,ngelitik,L,NEG,MACHINE,NEG-MACHINE,L-NEG-MACHINE,L-NEG
421,suka,O,NEU,,NEU,O-NEU,O-NEU
421,fortuner,O,NEU,,NEU,O-NEU,O-NEU
421,lincah,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
421,lari,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
421,daripada,C,NEU,,NEU,C-NEU,C-NEU
421,ertiga,O,NEU,,NEU,O-NEU,O-NEU
421,tenaga,B,NEG,MACHINE,NEG-MACHINE,B-NEG-MACHINE,B-NEG
421,lemah,L,NEG,MACHINE,NEG-MACHINE,L-NEG-MACHINE,L-NEG
422,mending,O,NEU,,NEU,O-NEU,O-NEU
422,pajero,O,NEU,,NEU,O-NEU,O-NEU
422,simple,B,POS,PART,POS-PART,B-POS-PART,B-POS
422,ga,I,POS,PART,POS-PART,I-POS-PART,I-POS
422,banyak,I,POS,PART,POS-PART,I-POS-PART,I-POS
422,desain,L,POS,PART,POS-PART,L-POS-PART,L-POS
423,wuling,O,NEU,,NEU,O-NEU,O-NEU
423,mobil,O,NEU,,NEU,O-NEU,O-NEU
423,bandel,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
423,segala,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
423,medan,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
423,irit,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
423,bahan,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
423,bakar,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
423,desain,B,POS,PART,POS-PART,B-POS-PART,B-POS
423,dinamis,L,POS,PART,POS-PART,L-POS-PART,L-POS
423,dan,C,NEU,,NEU,C-NEU,C-NEU
423,mewah,U,POS,PART,POS-PART,U-POS-PART,U-POS
423,tambah,O,NEU,,NEU,O-NEU,O-NEU
423,dengan,O,NEU,,NEU,O-NEU,O-NEU
423,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
423,jangkau,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
424,xpander,O,NEU,,NEU,O-NEU,O-NEU
424,mpv,O,NEU,,NEU,O-NEU,O-NEU
424,paling,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
424,bagus,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
424,orang,O,NEU,,NEU,O-NEU,O-NEU
424,cari,O,NEU,,NEU,O-NEU,O-NEU
424,mobil,O,NEU,,NEU,O-NEU,O-NEU
424,mpv,O,NEU,,NEU,O-NEU,O-NEU
424,canggih,O,NEU,,NEU,O-NEU,O-NEU
425,orang,O,NEU,,NEU,O-NEU,O-NEU
425,lirik,O,NEU,,NEU,O-NEU,O-NEU
425,xpander,O,NEU,,NEU,O-NEU,O-NEU
425,kesan,B,POS,PART,POS-PART,B-POS-PART,B-POS
425,keren,I,POS,PART,POS-PART,I-POS-PART,I-POS
425,desain,L,POS,PART,POS-PART,L-POS-PART,L-POS
426,kok,O,NEU,,NEU,O-NEU,O-NEU
426,makin,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
426,jelek,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
426,aja,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
426,layan,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
426,ahas,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
426,terang,O,NEU,,NEU,O-NEU,O-NEU
426,anugerah,O,NEU,,NEU,O-NEU,O-NEU
426,pamulang,O,NEU,,NEU,O-NEU,O-NEU
427,pernah,O,NEU,,NEU,O-NEU,O-NEU
427,pakai,O,NEU,,NEU,O-NEU,O-NEU
427,avanza,O,NEU,,NEU,O-NEU,O-NEU
427,luar,O,NEU,,NEU,O-NEU,O-NEU
427,kota,O,NEU,,NEU,O-NEU,O-NEU
427,dari,O,NEU,,NEU,O-NEU,O-NEU
427,pagi,O,NEU,,NEU,O-NEU,O-NEU
427,sore,O,NEU,,NEU,O-NEU,O-NEU
427,mesin,U,POS,MACHINE,POS-MACHINE,U-POS-MACHINE,U-POS
427,dan,C,NEU,,NEU,C-NEU,C-NEU
427,ac,B,POS,PART,POS-PART,B-POS-PART,B-POS
427,nyala,I,POS,PART,POS-PART,I-POS-PART,I-POS
427,henti,I,POS,PART,POS-PART,I-POS-PART,I-POS
427,tetapi,I,POS,PART,POS-PART,I-POS-PART,I-POS
427,enggak,I,POS,PART,POS-PART,I-POS-PART,I-POS
427,turun,L,POS,PART,POS-PART,L-POS-PART,L-POS
428,kalau,O,NEU,,NEU,O-NEU,O-NEU
428,mesin,U,POS,MACHINE,POS-MACHINE,U-POS-MACHINE,U-POS
428,dan,C,NEU,,NEU,C-NEU,C-NEU
428,tampang,B,POS,PART,POS-PART,B-POS-PART,B-POS
428,unggul,L,POS,PART,POS-PART,L-POS-PART,L-POS
428,brio,O,NEU,,NEU,O-NEU,O-NEU
428,satya,O,NEU,,NEU,O-NEU,O-NEU
428,tapi,C,NEU,,NEU,C-NEU,C-NEU
428,lebih,B,POS,PART,POS-PART,B-POS-PART,B-POS
428,empuk,L,POS,PART,POS-PART,L-POS-PART,L-POS
428,dan,C,NEU,,NEU,C-NEU,C-NEU
428,lebih,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
428,murah,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
428,karimun,O,NEU,,NEU,O-NEU,O-NEU
429,toyota,O,NEU,,NEU,O-NEU,O-NEU
429,avanza,O,NEU,,NEU,O-NEU,O-NEU
429,veloz,O,NEU,,NEU,O-NEU,O-NEU
429,baru,O,NEU,,NEU,O-NEU,O-NEU
429,guna,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
429,mesin,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
429,dual,O,NEU,,NEU,O-NEU,O-NEU
429,vvt,O,NEU,,NEU,O-NEU,O-NEU
429,i,O,NEU,,NEU,O-NEU,O-NEU
429,belum,O,NEU,,NEU,O-NEU,O-NEU
429,guna,O,NEU,,NEU,O-NEU,O-NEU
429,single,O,NEU,,NEU,O-NEU,O-NEU
429,vvt,O,NEU,,NEU,O-NEU,O-NEU
429,i,O,NEU,,NEU,O-NEU,O-NEU
429,juragan,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
429,mantap,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
430,daihatsuind,O,NEU,,NEU,O-NEU,O-NEU
430,service,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
430,bengkel,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
430,daihatsu,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
430,harga,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
430,mahal,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
430,banget,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
430,onderdil,O,NEU,,NEU,O-NEU,O-NEU
430,bagus,O,NEU,,NEU,O-NEU,O-NEU
430,minta,O,NEU,,NEU,O-NEU,O-NEU
430,ganti,O,NEU,,NEU,O-NEU,O-NEU
430,sama,O,NEU,,NEU,O-NEU,O-NEU
430,cs,O,NEU,,NEU,O-NEU,O-NEU
430,mekanik,O,NEU,,NEU,O-NEU,O-NEU
430,sekali,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
430,service,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
430,2jt,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
431,mobilio,O,NEU,,NEU,O-NEU,O-NEU
431,hitam,O,NEU,,NEU,O-NEU,O-NEU
431,cukup,O,NEU,,NEU,O-NEU,O-NEU
431,buat,O,NEU,,NEU,O-NEU,O-NEU
431,orang,O,NEU,,NEU,O-NEU,O-NEU
431,heran,O,NEU,,NEU,O-NEU,O-NEU
431,dan,O,NEU,,NEU,O-NEU,O-NEU
431,maka,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
431,asa,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
431,gagah,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
432,brio,O,NEU,,NEU,O-NEU,O-NEU
432,paling,O,NEU,,NEU,O-NEU,O-NEU
432,cocok,O,NEU,,NEU,O-NEU,O-NEU
432,mahasiswa,O,NEU,,NEU,O-NEU,O-NEU
432,karna,O,NEU,,NEU,O-NEU,O-NEU
432,style,B,POS,PART,POS-PART,B-POS-PART,B-POS
432,simpel,L,POS,PART,POS-PART,L-POS-PART,L-POS
432,dan,C,NEU,,NEU,C-NEU,C-NEU
432,minimal,U,POS,PART,POS-PART,U-POS-PART,U-POS
433,sopir,O,NEU,,NEU,O-NEU,O-NEU
433,operasional,O,NEU,,NEU,O-NEU,O-NEU
433,pakai,O,NEU,,NEU,O-NEU,O-NEU
433,altis,O,NEU,,NEU,O-NEU,O-NEU
433,v,O,NEU,,NEU,O-NEU,O-NEU
433,mesin,O,NEU,,NEU,O-NEU,O-NEU
433,aku,O,NEU,,NEU,O-NEU,O-NEU
433,enak,O,NEU,,NEU,O-NEU,O-NEU
433,tari,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
433,mantap,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
433,handling,B,POS,PART,POS-PART,B-POS-PART,B-POS
433,wow,L,POS,PART,POS-PART,L-POS-PART,L-POS
434,xenia,O,NEU,,NEU,O-NEU,O-NEU
434,xi,O,NEU,,NEU,O-NEU,O-NEU
434,sporty,O,NEU,,NEU,O-NEU,O-NEU
434,seluruh,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
434,puas,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
434,sama,O,NEU,,NEU,O-NEU,O-NEU
434,mobil,O,NEU,,NEU,O-NEU,O-NEU
435,pilih,O,NEU,,NEU,O-NEU,O-NEU
435,jatuh,O,NEU,,NEU,O-NEU,O-NEU
435,xenia,O,NEU,,NEU,O-NEU,O-NEU
435,faktor,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
435,harga,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
435,dan,C,NEU,,NEU,C-NEU,C-NEU
435,servis,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
435,xenia,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
435,lebih,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
435,murah,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
435,hehe,O,NEU,,NEU,O-NEU,O-NEU
436,vario,O,NEU,,NEU,O-NEU,O-NEU
436,body,B,POS,PART,POS-PART,B-POS-PART,B-POS
436,lebih,I,POS,PART,POS-PART,I-POS-PART,I-POS
436,kokoh,L,POS,PART,POS-PART,L-POS-PART,L-POS
436,daripada,C,NEU,,NEU,C-NEU,C-NEU
436,mio,U,NEG,PART,NEG-PART,U-NEG-PART,U-NEG
437,agya,O,NEU,,NEU,O-NEU,O-NEU
437,mobil,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
437,bagus,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
